week,center_id,meal_id,checkout_price,emailer_for_promotion,homepage_featured,city_code,region_code,op_area,category_Biryani,category_Desert,category_Extras,category_Fish,category_Other Snacks,category_Pasta,category_Pizza,category_Rice Bowl,category_Salad,category_Sandwich,category_Seafood,category_Soup,category_Starters,cuisine_Indian,cuisine_Italian,center_type_TYPE_B,center_type_TYPE_C,predicted_demand
148,88,2826,326,0,0,526,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,200.27
148,88,1754,272,0,0,526,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,478.81
148,88,1971,289,0,0,526,34,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,243.0
148,88,1558,513,0,0,526,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98.85
148,88,2581,511,0,0,526,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185.17
148,88,1962,512,0,0,526,34,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149.62
148,88,1445,508,1,0,526,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,102.26
148,88,2444,498,1,1,526,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,119.72
148,88,2867,520,1,0,526,34,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78.56
148,88,2760,262,0,0,526,34,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55.35
148,88,1525,320,0,0,526,34,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.91
148,88,2704,320,0,0,526,34,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.79
148,88,2492,446,0,0,526,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.65
148,88,1543,375,0,0,526,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,115.14
148,88,2304,357,0,0,526,34,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.88
148,88,2664,284,0,0,526,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,359.05
148,88,2569,270,0,0,526,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,434.1
148,88,2490,281,0,0,526,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154.64
148,143,1885,142,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,988.23
148,143,1993,142,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,898.43
148,143,2539,145,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,205.23
148,143,2139,275,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40.25
148,143,2631,97,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55.85
148,143,1248,97,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,72.28
148,143,1778,183,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,149.76
148,143,1062,178,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,107.63
148,143,2707,199,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,273.41
148,143,1207,349,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.55
148,143,1230,344,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.87
148,143,2322,336,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.56
148,143,2290,289,0,0,562,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,292.42
148,143,1727,446,0,0,562,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,191.25
148,143,1109,311,0,0,562,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,378.98
148,143,1571,595,0,0,562,77,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,98.47
148,143,2956,622,0,0,562,77,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,79.61
148,143,2104,597,0,0,562,77,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,61.69
148,143,2577,319,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,111.58
148,143,2640,320,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,57.95
148,143,1878,319,0,0,562,77,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,173.32
148,143,2306,241,0,0,562,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,62.96
148,143,1216,412,0,0,562,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,43.08
148,143,2126,435,0,1,562,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,54.1
148,143,2826,325,0,0,562,77,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,308.38
148,143,1754,328,0,0,562,77,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,348.96
148,143,1971,329,0,0,562,77,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,169.33
148,143,1902,447,0,0,562,77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17.9
148,143,1247,446,0,0,562,77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,46.11
148,143,1770,427,0,0,562,77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18.85
148,143,1558,562,0,0,562,77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,102.45
148,143,2581,562,0,0,562,77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,117.07
148,143,1962,564,0,0,562,77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,112.76
148,143,1445,535,1,1,562,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,169.15
148,143,2444,533,1,1,562,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,133.27
148,143,2867,521,1,0,562,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,96.53
148,143,2760,255,0,0,562,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,101.12
148,143,1525,321,0,0,562,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,173.9
148,143,2704,321,0,0,562,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,112.58
148,143,2492,456,0,0,562,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,46.59
148,143,1543,420,0,0,562,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,71.98
148,143,2304,371,0,0,562,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,48.91
148,143,2664,321,0,0,562,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,181.75
148,143,2569,323,0,0,562,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,230.71
148,143,2490,265,0,0,562,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,132.92
148,58,1885,139,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,341.66
148,58,1993,140,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,290.62
148,58,2539,137,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.8
148,58,2139,286,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,65.25
148,58,2631,93,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,130.47
148,58,1248,97,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,42.29
148,58,1778,175,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,205.56
148,58,1062,178,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,381.74
148,58,2707,196,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,349.13
148,58,1207,346,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130.43
148,58,1230,363,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.74
148,58,2322,355,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102.65
148,58,2290,299,0,0,695,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,383.67
148,58,1727,447,0,0,695,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,260.11
148,58,1109,263,0,0,695,77,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,225.36
148,58,1571,594,0,0,695,77,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30.79
148,58,2104,582,0,0,695,77,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,31.3
148,58,2640,321,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31.99
148,58,1878,319,0,0,695,77,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43.92
148,58,2306,241,0,0,695,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.43
148,58,1216,412,0,0,695,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,41.25
148,58,2126,435,0,0,695,77,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,47.61
148,58,2826,327,0,0,695,77,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,141.14
148,58,1754,288,0,0,695,77,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,355.81
148,58,1971,329,0,0,695,77,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,147.81
148,58,1770,426,0,0,695,77,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,19.96
148,58,1558,562,0,0,695,77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,107.75
148,58,2581,563,0,0,695,77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,143.39
148,58,1962,564,0,0,695,77,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,117.31
148,58,1445,491,1,1,695,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,136.94
148,58,2444,525,1,1,695,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,100.27
148,58,2867,533,1,1,695,77,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,67.96
148,58,2760,253,0,0,695,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,37.65
148,58,1525,320,0,0,695,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,27.35
148,58,2704,320,0,0,695,77,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,20.66
148,58,2492,456,0,0,695,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,33.39
148,58,1543,377,0,1,695,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,112.62
148,58,2304,350,0,0,695,77,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,58.65
148,58,2664,316,0,1,695,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,309.25
148,58,2569,321,0,1,695,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,312.64
148,58,2490,290,0,0,695,77,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,171.63
148,10,1885,159,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1664.42
148,10,1993,157,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,340.65
148,10,2539,157,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,525.44
148,10,2139,290,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,189.66
148,10,2631,97,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,436.12
148,10,1248,97,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,356.68
148,10,1778,190,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,902.55
148,10,1062,191,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1031.19
148,10,2707,239,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1209.79
148,10,1207,386,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.54
148,10,1230,387,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,96.32
148,10,2322,383,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,246.66
148,10,2290,303,0,0,590,56,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1857.02
148,10,1727,466,0,0,590,56,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1007.88
148,10,1109,310,0,0,590,56,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1760.4
148,10,1571,639,0,0,590,56,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,237.86
148,10,2956,639,0,0,590,56,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,192.39
148,10,2104,639,0,0,590,56,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,170.68
148,10,2577,321,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,213.24
148,10,2640,321,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,291.27
148,10,1878,320,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,102.32
148,10,2306,244,0,1,590,56,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,443.52
148,10,1216,418,0,0,590,56,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,115.92
148,10,2126,484,0,0,590,56,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,119.04
148,10,2826,377,0,0,590,56,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,684.05
148,10,1754,327,0,0,590,56,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,968.54
148,10,1971,338,0,0,590,56,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,369.69
148,10,1902,445,0,0,590,56,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,71.66
148,10,1247,447,0,0,590,56,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,19.69
148,10,1770,426,0,0,590,56,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,75.27
148,10,1198,171,0,0,590,56,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,422.42
148,10,1311,197,0,0,590,56,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,542.57
148,10,1803,175,0,0,590,56,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,499.42
148,10,1438,195,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,95.15
148,10,2494,195,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,93.13
148,10,1847,196,0,0,590,56,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,59.11
148,10,1558,564,0,0,590,56,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,159.73
148,10,2581,562,0,0,590,56,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,330.46
148,10,1962,564,0,0,590,56,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,653.39
148,10,1445,510,1,1,590,56,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,406.32
148,10,2444,493,1,1,590,56,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,425.91
148,10,2867,495,1,1,590,56,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,409.03
148,10,2760,242,0,0,590,56,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,313.71
148,10,1525,319,0,0,590,56,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,498.53
148,10,2704,319,0,0,590,56,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,361.85
148,10,2492,387,0,0,590,56,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,162.56
148,10,1543,386,0,1,590,56,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,290.47
148,10,2304,378,0,0,590,56,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,207.72
148,10,2664,344,0,0,590,56,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,446.46
148,10,2569,344,0,0,590,56,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,415.16
148,10,2490,292,0,0,590,56,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,403.14
148,101,1885,158,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,452.97
148,101,1993,159,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140.46
148,101,2539,160,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106.72
148,101,2139,292,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,24.3
148,101,2631,104,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,156.8
148,101,1248,99,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,94.62
148,101,1778,191,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,442.98
148,101,1062,195,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,390.52
148,101,2707,242,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,471.78
148,101,1207,385,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,331.24
148,101,1230,388,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,188.59
148,101,2322,385,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413.87
148,101,2290,290,0,0,699,85,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,272.71
148,101,1727,465,0,0,699,85,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,339.07
148,101,1109,311,0,0,699,85,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,590.34
148,101,2577,321,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40.33
148,101,2640,320,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,36.27
148,101,1878,319,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21.09
148,101,2306,243,0,0,699,85,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,23.08
148,101,1216,423,0,0,699,85,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,33.45
148,101,2126,486,0,1,699,85,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,35.67
148,101,2826,379,0,0,699,85,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,405.39
148,101,1754,332,0,0,699,85,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,242.3
148,101,1971,340,0,0,699,85,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,188.99
148,101,1198,171,0,0,699,85,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85.65
148,101,1311,112,0,0,699,85,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.82
148,101,1803,188,0,0,699,85,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117.12
148,101,1438,196,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,120.06
148,101,2494,196,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,153.01
148,101,1847,194,0,0,699,85,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,127.81
148,101,1558,563,0,0,699,85,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,158.57
148,101,2581,563,0,0,699,85,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,271.51
148,101,1962,562,0,0,699,85,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,242.35
148,101,1445,485,1,0,699,85,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,208.1
148,101,2444,490,1,0,699,85,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,152.83
148,101,2867,487,1,1,699,85,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,215.27
148,101,2760,241,0,0,699,85,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18.61
148,101,1525,319,0,0,699,85,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,33.19
148,101,2704,321,0,0,699,85,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29.2
148,101,2492,387,0,0,699,85,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,29.12
148,101,1543,372,0,1,699,85,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,132.59
148,101,2304,380,0,0,699,85,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38.18
148,101,2664,327,0,0,699,85,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,354.67
148,101,2569,328,0,0,699,85,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,303.13
148,101,2490,291,0,0,699,85,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,282.44
148,80,1885,159,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,565.55
148,80,1993,160,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,383.91
148,80,2539,158,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,250.15
148,80,1248,95,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,158.06
148,80,1778,193,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,395.86
148,80,1062,192,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,520.84
148,80,2707,242,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,630.4
148,80,1207,407,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90.97
148,80,1230,384,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141.59
148,80,2322,378,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.95
148,80,2290,302,0,0,604,56,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,408.77
148,80,1727,466,0,0,604,56,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,520.0
148,80,1109,310,0,0,604,56,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,500.38
148,80,1571,641,0,0,604,56,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14.12
148,80,2956,639,0,0,604,56,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20.66
148,80,2104,641,0,0,604,56,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.42
148,80,2577,321,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40.04
148,80,2640,321,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,32.59
148,80,1878,321,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34.77
148,80,2306,242,0,0,604,56,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,59.32
148,80,1216,418,0,0,604,56,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,33.39
148,80,2126,492,0,0,604,56,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,22.51
148,80,2826,379,0,0,604,56,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,676.12
148,80,1754,329,0,0,604,56,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,551.07
148,80,1971,331,0,0,604,56,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,118.82
148,80,1770,427,0,0,604,56,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,28.76
148,80,1198,169,0,0,604,56,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138.26
148,80,1311,170,0,0,604,56,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143.11
148,80,1803,171,0,0,604,56,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130.38
148,80,1438,194,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,98.66
148,80,2494,195,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,85.08
148,80,1847,194,0,0,604,56,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,112.29
148,80,1558,563,0,0,604,56,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,86.23
148,80,2581,564,0,0,604,56,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,204.97
148,80,1962,563,0,0,604,56,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,265.73
148,80,1445,498,1,0,604,56,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,194.34
148,80,2444,502,1,1,604,56,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,180.91
148,80,2867,479,1,0,604,56,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,122.03
148,80,2760,243,0,0,604,56,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,56.46
148,80,1525,320,0,0,604,56,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54.64
148,80,2704,321,0,0,604,56,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,49.7
148,80,1543,356,0,1,604,56,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,160.04
